,Title,Label
12970,증권가 “연준 완화책 시장 예상 웃돌아” 한목소리,1
12971,한국거래소 중국 심천증권거래소와 시장감시 협력 MOU,1
12972,"한국투자증권 작년 영업익 6% 감소…""시장변동성 때문""(종합)",1
12973,진격의 카카오…주가 40만원 첫 돌파,1
12974,증권 경시대회서 금융인 꿈 키우세요,0
12975,증권사 진입 문턱 ‘확’ 낮춘다…‘1그룹 1증권사 제도’ 폐지,0
12976,증권사 올 거래대금 57% 급증 '남몰래 웃는다',0
12977,'따상 신드롬'에 뜨거워진 IPO 시장…‘제2의 바이오팜’ 누가 될까,1
12978,키움증권 개인 국내주식시장 점유율 30% 돌파,1
12979,[비즈 이슈] NH투자증권 SK바이오팜에 빅히트까지 'IPO 빅딜 행렬',1
12980,KB증권 'KB 코스피 분할매매 ETN' 신규 상장,0
12981,[Who Is ?] 김성현 KB증권 대표이사 사장,0
12982,새해 인사 나누는 증권·파생상품시장 업계,0
12983,KB증권 20일 '2020 미리보는 글로벌 파생시장' 세미나,0
12984,"김병욱 의원 ""증권거래세 폐지 계획 왜 빠졌나""…정부 금융세제 개편안에 '우...",0
12985,신년인사 나누는 증권·파생상품시장 업계,0
12986,KB증권 20일 '2020 미리보는 글로벌 파생시장' 세미나,0
12987,"김병욱 의원 ""증권거래세 폐지 계획 왜 빠졌나""…정부 금융세제 개편안에 '우...",0
12988,한은 사상 첫 증권사 대상 긴급대출제도 이르면 이번주 발표,0
12989,카카오·토스 '핀테크 증권' 힘겨루기,0
12990,증권사 1분기 '먹구름'…2분기 흐린 뒤 맑을까,-1
12991,엎친 데 덮친 증권사들...2분기 돌파구가 안보인다,1
12992,'열공개미' 공략 증권사 유튜브 마케팅… 차별화냐 구색이냐,0
12993,비대면 계좌 1년새 3배 껑충…증권사 디지털 혁신 올인,0
12994,'열공개미' 공략 증권사 유튜브 마케팅… 차별화냐 구색이냐,0
12995,비대면 계좌 1년새 3배 껑충…증권사 디지털 혁신 올인,0
12996,예탁원 등 증권유관기관 7600억원 증시안정펀드 조성 합의,0
12997,부동산PF 겨냥한 금융당국 증권사 노심초사,0
12998,중동 사태에 손병두 부위원장 “외국인 증권자금 유출입 점검 할 것”,0
12999,대형 증권사 우발채무 36兆…유동성 리스크 관리 시급,0
13000,돈 쌓아놔야 경쟁하는데...고배당 증권사들의 고민,0
13001,"증권사 ""금리인하 증시 하방 지지…경기반등은 역부족""(종합)",1
13002,[속보] 거래소 유가증권시장 매수 사이트가 발동,0
13003,한국거래소 작년 코스피 IPO 우수주관사 'NH투자증권' 선정,1
13004,[초점] 채권·증권시장 안정펀드 경제위기 극복 '마중물' 될까,0
13005,에어부산 12월 말 유가증권시장 상장 예정,0
13006,대신증권 태국 온라인주식거래 사업 개시,0
13007,증권거래세 인하 30일 매매체결분부터 적용,1
13008,KB증권 ‘5%룰’ 위반 적발...과징금은 47만원?,-1
13009,카카오증권 출범 초읽기… 업계 메기효과 불러올까,0
13010,지난해 외화증권 결제·보관금액 사상 최대...유로시장 비중 압도,0
13011,"[포토]정부 ""증권시장 안정기금 조성""",0
13012,증권사 핵심 수익원 IB 존재감 '뚝'···브로커리지로 먹고 산다,0
13013,한화시스템 올 11월 유가증권시장(KOSPI) 상장 위한 증권신고서 제출,0
13014,상반기 외화증권 결제금액 지난해 대비 60% 증가,1
13015,드림씨아이에스 증권신고서 제출... 5월 코스닥시장 상장 목표,0
13016,KB증권 해외 파생결합증권 발행 시장 진출,1
13017,"삼성증권 ""11년간 추석 휴장 때 해외증시 급등락 9차례""",1
13018,"한화투자증권 ""총선 주식시장 전환점…주도업종 변화 가능성""",1
13019,"코리아에셋투자증권 ""혁신 금융상품 개발에 주력해 제2 도약 이끌어가겠다""",1
13020,“증권거래세 없애고 양도소득세 확대해야”,0
13021,기준금리 인하로 기대감 살리는 증권株,1
13022,키움증권 직원들 늘어난 개미 덕볼까…'벚꽃 보너스' 기대 만발,1
13023,"전업계 증권사 '양날의검'…""수익성 높지만 안정성은 낮아""",0
13024,유동성·동학개미에 '가벼워진 대형주',0
13025,[속보] 거래소 유가증권시장 매도 사이드카 발동,0
13026,티웨이항공 유가증권시장 상장 예비심사승인 통과,1
13027,'유령주식' 삼성증권 직원 '시장질서교란'으로 과징금도,-1
13028,NH투자증권 채용브랜드 ‘We NHeed You’ 한국PR대상 최우수상,1
13029,코스콤 HSBC 펀드서비스 인수,0
13030,NH프라임리츠 증권신고서 효력발생···IPO 본격 돌입,0
13031,실적 악화에도 멈추지 않는 신영증권의 '고배당 열차',0
13032,한국거래소 제15회 전국 대학생 증권·파생상품 경시대회 개최,1
13033,증권사 CPㆍPF 불안하다…당국 주시하는 이유,-1
13034,하이투자증권 주식자본시장 경쟁력 강화하는 조직개편과 인사 실시,1
13035,「금융투자업규정」 및 「증권의 발행 및 공시에 관한 규정」 규정변경예고 (...,1
13036,코스콤 HSBC 펀드서비스 인수...자산운용IT 신사업 진출,1
13037,"드림씨아이에스 증권신고서 제출...""5월 코스닥 입성 목표""",0
13038,배터리 전쟁 1차전 승리한 LG화학 주가 반응이 '왜이래' ?,0
13039,민주당 “증권거래세 폐지 추진”,1
13040,증권사 CEO들 ‘디지털 혁신’ ‘해외 사업 강화’ 강조,0
13041,대신증권 탄소배출권 시장 선점 나선다,0
13042,[마감시황]코스피 5일 만에 하락…2344.45 마감,-1
13043,'증권-외환 시장 안정화 신호탄?',0
13044,대신증권 자사주 취득 소식에 강세,1
13045,"예탁원 ""전자증권제도 시행으로 자본시장 한단계 도약""",1
13046,하나제약 유가증권시장 신규상장 기념식,0
13047,증권거래세 3일부터 인하… 23년만 개정,0
13048,우리금융지주 유가증권시장 상장예비심사 신청,0
13049,소마젠 증권신고서 제출…외국법인 기술특례상장 1호,0
13050,자본시장특사경 대형 증권사 리서치센터 압수수색,0
13051,"자본시장특위 ""증권거래세 단계적 폐지 추진""",1
13052,SK증권 잇단 ESG채권 발행 주관…KB증권 바짝 쫓는다,0
13053,"증권업계 경자년 ""디지털 역량 강화…해외시장 개척"" 한 목소리",0
13054,증권사 없는 우리금융지주 순이익 감소해도 1만원 주가 ‘문제없다’,-1
13055,증권株 이틀째 `급반등` 화색…유동성 우려 남아,-1
13056,이중과세...커지는 증권거래세 폐지론,0
13057,증권사 진입 문턱 확 낮아진다,0
13058,거래소 한국투자증권 키움증권 우수IB 시상,1
13059,증권거래세 인하 5월 30일 매매체결분부터 적용,1
13060,전자증권제도 16일부터 시행 자본시장 투명성 개선,1
13061,ELS 시한폭탄에 투자자도 증권사도 '노심초사',1
13062,"[전자증권제 2개월] 예탁결제원 ""상장주식 90% 등록 완료""",0
13063,"증권·채권시장안정펀드 내달 가동…은성수 ""코로나19 대응 최대 자금 공급""",0
13064,한국포스증권 “모바일 시대 제4세대 증권사 될 것”,0
13065,종이증권 '역사속으로'...전자증권제도 금일부터 시행,0
13066,2020년도 증권·파생상품시장 개장식,0
13067,상반기 증권사 수익성 1위는 한투證,1
13068,대신증권 태국 온라인 주식거래 사업 개시,0
13069,"[속보]문 대통령 ""10.7조원 규모 증권시장 안정펀드 가동""",0
13070,"韓銀 특수은행채도 산다…증권사 대출은 ""실무 협의중""(종합)",0
13071,전자증권제도 오늘 시행…효율성·투명성 개선,1
13072,한화투자증권 싱가포르 금융시장 진출…'캡브릿지 그룹 지분투자',1
13073,드림텍 유가증권시장 상장 철회 결정… 내년 초 재도전,0
13074,전자증권제도 오늘 시행…효율성·투명성 개선,1
13075,한화투자증권 싱가포르 금융시장 진출…'캡브릿지 그룹 지분투자',1
13076,드림텍 유가증권시장 상장 철회 결정… 내년 초 재도전,0
13077,토스증권 설립 눈앞 9개월 만에 예비 인가 승인,1
13078,[속보]거래소 유가증권시장 사이드카 발동,0
13079,[2020 세법개정] '금융투자소득' 세금 따로 낸다… 증권거래세 0.02% 인하,1
13080,호반건설 등 年 15곳 상장 주관…KB증권 IPO시장 빅3 굳힐 것,0
13081,거래소 지누스 유가증권시장 상장예비심사 승인,1
13082,코스콤 HSBC펀드 서비스 인수…자산운용 IT업계 진출,1
13083,예탁결제원 '2019 증권파이낸싱 포럼' 개최,1
13084,계속되는 증권-외환 시장 불안,-1
13085,3분기 증권결제대금 소폭 감소한 23조5000억,0
13086,2019 증권파생상품시장 폐장,0
13087,NH·한투 IPO시장 용호상박…틈새 찾는 증권사들,0
13088,현대차증권 '돌다리도 두들기며' IPO확대 나선다,0
13089,한국거래소 작년 IPO 주관 우수 증권사 NH투자증권 선정,1
13090,"은성수 ""전자증권제 금융산업 혁신 모멘텀될 것""",0
13091,키움증권 잇단 전산장애로 위탁매매 강자 위상 타격받을까 촉각,-1
13092,한국거래소 유가증권시장 중견기업 합동 IR 개최,1
13093,"자본시장硏 ""증권거래세 인하 고빈도매매에 대비해야""",0
13094,일동제약 ‘유가증권시장 공시우수법인’ 선정…3년간 불성실법인 지정 유예,0
13095,한국예탁결제원 외화증권 결제수수료 10% 인하 실시,0
13096,2018년도 증권·파생상품시장 개장식,0
13097,증권사 ELS發 CP시장 경색 우려 확대…유동성 지원 어떻게?,-1
13098,코스콤 HSBC 펀드서비스 인수로 자산운용IT 진출,1
13099,거래소 2020년 증권·파생상품시장 개장식 개최,1
13100,한국증권금융 지난해 순익 1562억원…양적·질적 성장 추진,1
13101,'언택트 효과'에 카카오·네이버 주가 훨훨…증권가 목표주가 줄상향,1
13102,"중소형 증권사 IPO 부진 여전…""틈새수요 노려야 생존""",-1
13103,거래소 2020년 증권·파생상품시장 개장식 개최,1
13104,한국증권금융 지난해 순익 1562억원…양적·질적 성장 추진,1
13105,'언택트 효과'에 카카오·네이버 주가 훨훨…증권가 목표주가 줄상향,1
13106,"중소형 증권사 IPO 부진 여전…""틈새수요 노려야 생존""",-1
13107,'증권박물관 개관' 금융박물관로드 부산 경제관광 필수코스되나?,0
13108,대덕전자 오는 21일 유가증권시장 분할 재상장,0
13109,"한화증권 과징금 소송 패소...대법원 ""증권사 책임있다"" 판단",-1
13110,10.7조 규모 증권시장 안정펀드 내주부터 본격 운용,0
13111,中증시 급등 속 중국 증권사 수익도 '활짝',1
13112,"한투증권 ""채권시장에 자금 유입 이어질 것""",0
13113,"한투증권 ""채권시장에 자금 유입 이어질 것""",0
13114,[속보] 거래소 유가증권시장 매도 사이드카 발동,0
13115,코리아에셋투자증권 공모가 상단 10000원 확정…11~12일 청약,1
13116,NH투자증권 사모펀드 한앤컴퍼니 돈독한 관계로 인수금융 실적 든든,1
13117,예탁결제원 애셋지 선정 '최우수 외화증권 대여서비스' 수상,1
13118,SK바이오팜 이어 지아이이노베이션 NH투자증권 바이오 상장 강자로,1
13119,증권사 PF대출 신용공여 70% 차지.. 부동산 침체땐 ‘차환 리스크’ 불안불안...,-1
13120,[특징주] SK증권 자사주 취득 소식에 강세,1
13121,"요동치는 증권·금융시장 해법은 '극과극'..與 ""기초체력 튼튼"" vs 한국당 ""제...",0
13122,[단독] 해외주식거래 사고 무방비…대형 증권사도 뻥 뚫렸다,0
13123,‘시공사도 없고 증권사도 가고’ PF시장 보증 어쩌나,0
13124,예탁결제원 미국-베트남 등 9개국 외화증권 수수료 평균 10% 인하,0
13125,[금융 이모저모] SK증권 1000억 규모 KB국민카드 ESG채권 대표 주관 外 미래...,0
13126,드림씨아이에스 증권신고서 제출... 5월 코스닥시장 상장 목표,0
13127,2018 증권시장 개장,0
13128,드림씨아이에스 증권신고서 제출... 5월 코스닥시장 상장 목표,0
13129,증권사가 외면한 코스닥 소형주 리포트 나온다,0
13130,한국증권금융 제 70기 정기 주주총회 개최...작년 순익 1562억,1
13131,미래에셋 베트남 최대 증권사 된다,0
13132,검찰 유령주식 내다 판 삼성증권 직원 4명 구속영장 청구,0
13133,정부의 국내 주식 양도차익 과세 확대와 증권거래세 단계적 인하 방안,0
13134,키움證 등 6곳 중기특화증권사 선정...이번엔 어떨까?,0
13135,증권사 ELS發 유동성 위기 터지나…대형사도 단기자금 확보 비상,-1
13136,'최대 9000억 경제효과'…전자증권 파급효과는?,0
13137,금융시장 불확실성 증가…증권사 사외이사진에도 ‘변화’,1
13138,증권株 정책 볕 드나…거래세 인하 기대감에 반등,1
13139,[이데일리N] 센트랄모텍 유가증권시장 신규 상장…공모가 상회 外,0
13140,'시총상한제' 개정 검토에 증권가 긴장...주식시장 영향 받나?,0
13141,베트남 파생시장 체면구긴 한투증권…CW 청약 '0',0
13142,[아유경제_경제] 거래소 코스피 폭락에 유가증권시장 매도 '사이드카' 발동,-1
13143,거래세 폐지 급물살타고… 들썩이는 증권주,0
13144,거래소 코오롱우·유화증권 등 단일가매매 적용대상 종목 확정,0
13145,박정림 KB증권 WM 진격…고객 잔고 ‘30조 시대’ 겨냥,0
13146,"대신증권 ""자산시장 전망 여전히 안전제일""",-1
13147,예탁원 지난해 외화증권 보관·결제금액 사상 최대,0
13148,증권사·캐피탈사…타깃 바꾼 우리금융,0
13149,에어부산 27일 유가증권시장 신규 상장,0
13150,한국투자증권 국민연금 거래증권사 1분기 만에 재개…이유는 '깜깜',0
13151,증권거래세 인하론에 야당도 가세...기재부 부정적 시각 고수,-1
13152,중소형 증권사도 참전...더 '핫'해진 리츠 시장,0
13153,[속보] 거래소 유가증권시장 매수 사이드카 발동,0
13154,"SK증권 ""IPO시장 반등은 10월부터…'대어'급 상장 기대""",1
13155,코리아에셋투자증권 공모가 1만원 확정… 오는 11~12일 청약 진행,1
13156,주총 대란 막아라…금투협 등 증권 유관기관 지원 프로그램 공개,0
13157,원화로 베트남 주식 거래… KB증권 ‘원마켓’에 추가,0
13158,증선위 “한국투자증권 SK 최태원 회장에 불법대출”…과태료 5천만원 부과,1
13159,“증권시장 혼조세 영향”…3분기 주식관련사채 권리행사 35.7%↓,0
13160,"사라지는 애널리스트...""증권사 기업분석 능력에도 악영향""",0
13161,한국거래소 중국 심천증권거래소와 '시장감시분야 상호협력',0
13162,"삼성증권 '황당 배당'에 靑청원 '빗발'…""금융사기극""",0
13163,한국거래소 증권·파생상품 학술연구지원사업 시행,0
13164,KB증권 '글로벌원마켓' 서비스 '베트남' 오픈,1
13165,[더벨]한국증권 IB그룹 원년 내친김에 IPO 1위?,1
13166,이달 증권사 목표주가 올린 종목은…'소·부·장' 눈길,0
13167,[특징주] 코리아에셋투자증권 상장 첫날 약세,0
13168,한국거래소 중국 심천증권거래소와 시장감시협력 MOU체결,1
13169,다음달 17일 임시공휴일 증권시장 등 휴장,0
13170,"전자증권제도 시행 후...""실물주권 전환 및 전자등록 신청 방법은?""",0
13171,증권의 디지털화 시대 열렸다…전자증권제 오늘 시행,0
13172,[증시리포트] 증권가 '철강업종 급등에 아웃퍼폼 제시',1
13173,라임 사태 여파...증권사 'PBS' 사업 위축될까,-1
13174,대신증권 21년째 현금배당…“주주환원·지속가능 경영”,0
13175,'증권시장 패닉' 코스피·코스닥 4일 만에 서킷브레이커 사이드카,0
13176,9월부터 증권 실물 사라져…전자증권법 시행,0
13177,증권사가 뽑은 올해 유망주 삼성전자 빼곤 다 틀렸다,0
13178,예탁결제원 美·中 등 9개 해외시장 외화증권 결제수수료 평균 10% 인하,0
13179,증권업계 IB 시장 침체에 '울상'…실적도 빨간불,-1
13180,[2019 증시 10대 뉴스] 전자증권제도·증권거래세 인하 등 선정,0
13181,증권거래세 폐지인지 인하인지 중장기 계획 명확히 밝혀야,0
13182,달아오른 한국증시…하루 거래대금 30조,0
13183,거래소 2018년 유가증권시장 공시우수법인·위원 선정,0
13184,오랜만에 미소 띤 증권-외환 시장,1
13185,[분석] 중형 증권사 채권발행시장서 고군분투 '선전',0
13186,“퇴직연금 시장 주도권 잡아라” 은행·증권사 수수료 전쟁,0
13187,[더벨]메리츠증권 1석3조 유증…선제적 위기관리 '호평',1
13188,코리아에셋證 증권신고서 제출···내달 코스닥 상장,0
13189,KB증권 'A-' 등급 해외 파생증권 시장 첫 진출,1
13190,14일 수능일 증권 정규시장 10시 개장…1시간 순연,0
13191,증권거래세 인하…'의미있는 첫발' vs '조삼모사' 엇갈린 반응,0
13192,증권전문가가 뽑은 내년 유망주는 `삼성전자·카카오',0
13193,리츠시장 성장성 여전 전담팀 확대 나선 증권가,0
13194,홈플러스리츠 유가증권시장 상장 철회,0
13195,"증권가 ""거래세율 인하는 환영 효과는 미미""",0
13196,한화시스템 증권신고서 제출…11월 코스피 상장,0
13197,유안타증권 내년 부동산 시장 大전망 세미나 개최,1
13198,티웨이항공 유가증권시장 상장 예비심사승인 통과,1
13199,와이팜 증권신고서 제출···7월 코스닥 상장 목표,0
13200,개인형 퇴직연금 적립금 30조 육박…상반기 4.1조↑,1
13201,"금융투자업 인가체계 전면 개편 ""신규 증권사 진입 쉬워진다""",1
13202,코스콤 HSBC 펀드서비스 인수…자산운용IT 신사업 진출,1
13203,거래소 NH투자·부국증권과 주식시장 시장조성계약 체결,1
13204,코로나19가 바꾼 금융문화 '언택트'…한국포스증권 앱다운로드 급증,0
13205,대신증권 태국 온라인주식거래 사업 개시,0
13206,한국거래소 코스피 IPO주관업무 우수 증권사에 NH투자증권 선정,1
13207,"지난해 외화증권 결제금액 1097억弗..""역대최고치""",1
13208,싸이버로지텍 유가증권시장 상장 연기 결정,0
13209,한국예탁결제원 ‘2019 증권파이낸싱 포럼’ 개최,1
13210,증권거래세 개편안 공청회 개최…'이중과세 논란' 치열한 공방,-1
13211,코리아에셋투자증권 코스닥 상장 본격화…12년 만 증권사 상장,1
13212,GS건설 자회사 ‘자이에스앤디’ 증권신고서 제출...11월 코스피 상장,0
13213,소재·부품·장비 기업의 증권시장 상장 지원 업무협약식,0
13214,삼성전자 눈높이 낮추는 증권사들,0
13215,삼성전자 동학개미가 지킨다…소액주주 반년 만에 3배 증가,1
13216,8월 17일 임시공휴일 증권시장 등 휴장,0
13217,`거침없는` 카카오 주가 40만원 첫 돌파,1
13218,동학개미 모셔라 증권가 마케팅 과열 우려,-1
13219,금융위 ‘고금리 신용융자 손본다’ 9월 중 TF 구성,0
13220,자본시장법 시행 10년 대형 증권사 자기자본 2.3배 증가,1
13221,작년 12월 결산 유가증권시장 684개사 순이익 '반토막',-1
13222,'가뭄에 단비' 될 수 있을까…증권거래세 30일부터 인하,0
13223,'호구였던 개미들' 코로나 여파에도 해외 주식 '싹쓸이'...외화증권 결제액 ...,-1
13224,KB증권 국내 증권사 최초 해외 파생결합증권 발행 시장 진출,1
13225,"한경연 ""증권거래세 해외보다 과도해 인하·폐지해야""",0
13226,한화투자증권 베트남 '파인트리증권’ 출범,1
13227,사모펀드 판매 증권사 중심 쏠림 계속 된다,0
13228,"라인·야후재팬 '날개' 단 네이버…증권가 ""세계 시장 도약""",1
13229,한국투자증권 당기순이익 7099억원…전년 대비 42.2%↑,1
13230,[뉴스투데이 E] KB증권 '글로벌 파생시장' 전망 세미나 개최,1
13231,현대오토에버 금융위에 상장 증권신고서 제출,0
13232,지난해 외화증권 결제금액 1097억 달러…역대 최고치,1
13233,LG유플러스 '2018 한국IR대상'서 유가증권시장 기업부문 우수상 수상,1
13234,KTB투자證 골든브릿지증권 인수 추진,1
13235,증권사 해외송금서비스 날개단다,0
13236,아시아나항공 3%대 강세…M&A 향방 갈릴 전망,1
13237,"홍남기 ""증권거래세 인하 검토하되 폐지는 아냐""",0
13238,금감원 한투증권 ‘발행어음 대출’ 징계 결정 연기…개인대출 목적 판단,0
13239,"자본시장특위 ""증권거래세 단계적 폐지…인별 소득기준 전환""",0
13240,증권거래세 0.05%p 인하...증시 활성화 기대,1
13241,NH투자증권 상반기 IPO 주관 실적 1위,1
13242,신용거래융자 6거래일 만에 증가…15조7056억원,1
13243,코스콤 자산운용IT 신사업 진출...1년여 준비 결실,1
13244,NH투자증권 기업공개시장 보릿고개 넘을지는 SK바이오팜에 달려,1
13245,증권시장 연휴 고질병 `올빼미 공시` 뿌리 뽑힐까,0
13246,인하된 증권거래세 3일부터 적용 자본시장 경쟁력 강화 차원,0
13247,에어부산 유가증권시장 신규 상장,0
13248,與 증권거래세 폐지·금투상품 통합과세 추진,1
13249,일동제약 '유가증권시장 공시우수법인' 선정,0
13250,거래소 2018년 증권·파생상품시장 폐장식 개최,1
13251,증권사 리서치센터장이 뽑은 새해 유망주식 5개,0
13252,서남 증권신고서 제출… 2월 코스닥 상장 목표,0
13253,ETP 과열 막는 규제 내놨더니 증권사엔 '호재',0
13254,"[공모리츠열풍②] ""성장성 충분"" 전담팀 구성 나선 증권가",1
13255,금융위 외환건전성 규제 강화…증권사 돈묶여 투자확대 `발목`,0
13256,한투증권 초대형IB 대전서 승리...작년 순이익 7099억 '1위',1
13257,코리아에셋투자증권 코스닥시장 신규상장 기념식,1
13258,빗썸 증권형 토큰 ‘진격앞으로’,0
13259,"[속보] 문대통령 ""10.7조 증권시장 안정펀드 가동…금융위기 때의 20배""",0
13260,순손실에도 장기간 과다 배당하는 기업들을 살펴보니,0
13261,순손실에도 장기간 과다 배당하는 기업들을 살펴보니,0
13262,"일반 청약에도 兆단위 증거금...""흥행 최대 변수는 코로나""",1
13263,증권·캐피탈사에 유동성 우선 공급…채권펀드·P-CBO로 캐피탈채 매입,0
13264,IPO 주관도 '부익부 빈익빈'…대형 증권사 독식하나,0
13265,외인에 맞선 증권사 올 들어 순매수 최고치 기록,1
13266,티웨이항공 유가증권시장 상장 예비심사승인 통과,1
13267,모든 종목 공매도 금지 6개월 연장,0
13268,증권사 부동산 PF 유동화 시장 위험도 높아져,-1
13269,[속보] 거래소 유가증권시장 매도 사이드카 발동,0
13270,예탁결제원 애셋지 선정 '최우수 외화증권 대여서비스' 수상,1
13271,㈜센트랄모텍 유가증권시장 신규상장 기념식,0
13272,[특징주] 유안타증권 우리금융 인수합병(M&A) 가능성 소식에↑,1
13273,한화시스템 11월 코스피 상장 추진…증권신고서 제출,1
13274,예탁원 외화증권 수수료 10% 인하,0
13275,대신증권 태국 온라인 주식거래 사업 개시,0
13276,코리아에셋투자증권 이달 코스닥 입성···12년 만의 증권사 상장,1
13277,IPO시장에 번진 '코로나19 충격'…증권사 실적 감소 예상,-1
13278,UBS·노무라 이어 JP모건도...중국 증권시장 노리는 늑대들,0
13279,지누스 10만원 돌파에 '대박'난 NH투자증권,1
13280,카카오게임즈 장외 6만원 거래된다는데…또 한번의 대박 공모주?,1
13281,카카오게임즈 장외 6만원 거래된다는데…또 한번의 대박 공모주?,1
13282,"증권가 ""채권안정펀드 마무리투수 역할 기대...더 큰 대책도 준비해야""",1
13283,유안타증권 국내외 주식 및 파생상품 '거래 미션 달성' 이벤트,0
13284,미래에셋대우·한투증권 '코스닥 우수 IB' 선정,0
13285,한화투자증권 불성실공시법인 지정예고,1
13286,롯데리츠 코스피 상장 증권신고서 효력발생,0
13287,한화투자증권·미래에셋대우 금투업계 해외송금 점유 확대 나서,1
13288,한경연 “증권거래세 해외보다 과도해 인하·폐지해야”,0
13289,[이주의 핫데뷔]'코리아에셋투자증권'12년만에 증권사 신규 상장 나섰지만 약...,1
13290,거래소 파생결합증권 투자자 보호 위해 심포지엄 열어,1
13291,한국예탁결제원 외화증권 결제수수료 10% 인하,0
13292,하이투자증권 종합금융팀 신설·직제개편 단행,1
13293,"증권가 ""7월 증시는 속도조절 국면…대외 불확실성多""",0
13294,예탁결제원 ‘최우수 외화증권 대여서비스’ 수상,1
13295,삼성증권 싱가포르 주식 온라인 매매 서비스 개시… '리츠' 주목,1
13296,[IB토마토]코리아에셋투자증권 공모가 1만원 확정…11~12일 청약,1
13297,"작년 증권사 순익 4.1조...전년比 9.6%↑ ""상반기 증시 호황 덕""",1
13298,사모펀드시장 위축 증권사 PBS 어쩌나,0
13299,‘한투증권 주관’ 롯데리츠 증권신고서 제출…10월 코스피 상장 추진,1
13300,한 금융그룹서 두 증권사 설립 가능해진다,0
13301,[항공업 재편] 증권가 “HDC현대산업개발 아시아나 인수로 부담↑”,1
13302,[분석] 증권가가 본 韓증시 구조적 악재 '세 가지',-1
13303,[특징주]대신증권 290억 규모 자사주 취득 소식에 강세,1
13304,RP편입에 달라진 은행채…단타매매 증권사도 '기웃',0
13305,전자증권시대 개막…위조·탈세·초과물량 적발 年 870억원 절감,-1
13306,거래소 ‘배당오류’ 삼성증권에 제재금 상한액 10억 부과,0
13307,영업력 vs 계열사…갈 길 다른 연금시장 증권사 '투톱',0
13308,中고섬사태 증권사 책임 있나…대법 전원합의체가 심리,0
13309,KB증권 '2020 미리보는 글로벌 파생시장' 세미나 개최,1
13310,"증권가 ""현대重 대우조선 인수 중장기 효과 높아...단기 주가는 부진""",0
13311,동학개미운동 최대 수혜자 키움증권 이달 3번째 격려금 목전,1
13312,[시그널] 황각규 퇴진에... 롯데 바라보던 티몬 셈법 꼬였다,0
13313,라임 사태 피해자 대신증권도 고소 추진…우리銀·신한금투 이어 세번째,1
13314,키움증권 '히어로즈' 품은 이유?,0
13315,자본시장특위 증권거래세 폐지·금투상품 통합과세 추진,1
13316,한국거래소 중국 선전증권거래소와 다국적 불공정행위 감시 강화,0
13317,한화투자증권 2분기 시장전망 등 전국 동시세미나 개최,1
13318,[포토] 2018년도 유가증권시장 공시우수법인 시상식,0
13319,KB證 제12회 인터넷소통·소셜미디어 증권부문 대상 수상,1
13320,"[Hot-Line] ""메리츠증권 시장 악화에도 어닝 서프라이즈 달성""",0
13321,코스닥 증권신고서 부실 여전,-1
13322,증권사 비상장주식시장 눈독...시장선점 노린다,-1
13323,고졸 텔레마케터→증권방송 스타→작전세력… 22세 ‘지존’의 몰락,0
13324,2018 증권-파생상품시장 개장식,0
13325,'비대면 대장주' 카카오 주가 40만원 첫 돌파하며 최고가,1
13326,[더벨]코로나19 여파 증권사 매물 등장 가능성은,-1
13327,"손병두 ""8월부터 증권사 콜차입한도 기존 15%로 복원""",0
13328,유가증권시장 상장사 부채비율 증가,0
13329,넥스틴 IPO 앞두고 주관사 교체 이유는?,0
13330,전자증권시대 개막 자본시장 지형도 바뀐다,0
13331,전자증권시대 개막 자본시장 지형도 바뀐다,0
13332,한국예탁결제원 '2019 증권파이낸싱 포럼' 개최,1
13333,한화투자증권 베트남 법인 'Pinetree(파인트리) 증권' 출범,1
13334,현대오토에버 내달 28일 유가증권시장 상장 추진,1
13335,[특징주] 오리온 증권가 호실적 전망에 '강세',1
13336,(상보)코스피 폭락에 유가증권 시장 사이드카 발동…8년 5개월 만에 처음,-1
13337,[Invest]'해외 주식' 덕 증권사 호실적 '기대감'…대체투자 부진 우려는 '여전...,-1
13338,[더벨]피데스 코리아에셋증권 지분 8% 엑시트 준비완료,0
13339,한국증권법학회장에 강희주 광장 변호사,0
13340,증권거래세 30일 매매계약부터 인하…코스피 0.1% 코스닥 0.25%,0
13341,증권거래세 30일 매매계약부터 인하…코스피 0.1% 코스닥 0.25%,0
13342,거래소 유가증권시장 매도 사이드카 발동,0
13343,삼양그룹 삼양패키징 유가증권시장 상장,0
13344,부국증권 사장에 박현철 유리자산운용 사장 내정,0
13345,SK증권 1000억 규모 KB국민카드 ESG채권 대표 주관,0
13346,"김병욱 의원 ""증권거래세 인하폭 0.05p…실질적으론 작지 않아""",0
13347,KB증권 A-등급 해외 파생결합증권 발행 시장 진출,1
13348,거래소 유가증권시장 매도 사이드카 발동,0
13349,코로나에 '빚투' 증가…신용비율 급증 종목 '투자주의보',1
13350,한투증권 베트남법인 380억원 규모 유상증자,0
13351,[증권사 FX데스크-②] 프랍 기반 공격 플레이…깜깜이 플로우는 맹점,-1
13352,연내 ‘증권거래세’ 0.05%p 인하…“자본시장 활성화 기대”,1
13353,[증권가 이모저모] '개미'가 알아두면 쓸모있는 신비한 사전,0
13354,코리아에셋투자증권 공모가 상단 1만원 확정…경쟁률 945.66대 1,1
13355,"*대신증권 자산시장 전망 ""여전히 안전제일 금·국채 비중 확대해야 해""",-1
